year,season,label,folder,prefix,photos,first,last,date,duplicate_of
2026,spring,M3M-red,DJI_202604281055_009_8,surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202604281055_009_8/,406,20260428110403,20260428112334,20260428,
2026,spring,M3M-red,DJI_202604281125_011_8,surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202604281125_011_8/,584,20260428112819,20260428115621,20260428,
2026,spring,M3M-red,DJI_202604281125_012,surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202604281125_012/,1,20260428115623,20260428115623,20260428,
2026,spring,M3M-red,DJI_202604281158_013_8,surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202604281158_013_8/,418,20260428120015,20260428122334,20260428,
2026,spring,M3M-red,DJI_202604301048_014_6,surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202604301048_014_6/,284,20260430105349,20260430110825,20260430,
2026,spring,M3M-red,DJI_202604301048_015,surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202604301048_015/,1,20260430110828,20260430110828,20260430,
2026,spring,M3M-red,DJI_202604301111_016_6,surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202604301111_016_6/,475,20260430111453,20260430113929,20260430,
2026,spring,M3M-red,DJI_202604301142_017_6,surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202604301142_017_6/,409,20260430114528,20260430120805,20260430,
2026,spring,M3M-red,DJI_202604301142_018,surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202604301142_018/,1,20260430120808,20260430120808,20260430,
2026,spring,M3M-red,DJI_202604301211_019_6,surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202604301211_019_6/,353,20260430121409,20260430123232,20260430,
2026,spring,M3M-red,DJI_202604301318_020_0,surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202604301318_020_0/,358,20260430132540,20260430134444,20260430,
2026,spring,M3M-red,DJI_202604301318_021,surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202604301318_021/,1,20260430134447,20260430134447,20260430,
2026,spring,M3M-red,DJI_202604301348_022_0,surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202604301348_022_0/,195,20260430135112,20260430140053,20260430,
2026,spring,M3M-red,DJI_202605011134_023_7,surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202605011134_023_7/,405,20260501113930,20260501120052,20260501,
2026,spring,M3M-red,DJI_202605011203_024_7,surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202605011203_024_7/,279,20260501120533,20260501121945,20260501,
2026,spring,M3M-red,DJI_202605021242_025_15,surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202605021242_025_15/,41,20260502124633,20260502124819,20260502,
2026,spring,M3M-red,DJI_202605021242_026_15,surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202605021242_026_15/,386,20260502125056,20260502130927,20260502,
2026,spring,M3M-red,DJI_202605021242_027,surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202605021242_027/,1,20260502130930,20260502130930,20260502,
2026,spring,M3M-red,DJI_202605021311_028_15,surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202605021311_028_15/,535,20260502131345,20260502133945,20260502,
2026,spring,M3M-red,DJI_202605021311_029,surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202605021311_029/,1,20260502133948,20260502133948,20260502,
2026,spring,M3M-red,DJI_202605021341_030_15,surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202605021341_030_15/,457,20260502134344,20260502140543,20260502,
2026,spring,M3M-red,DJI_202605021341_031,surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202605021341_031/,1,20260502140546,20260502140546,20260502,
2026,spring,M3M-red,DJI_202605021408_032_15,surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202605021408_032_15/,273,20260502141226,20260502142520,20260502,
2026,summer,M3M-blue,DJI_202606221018_001_19,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606221018_001_19/,692,20260622102110,20260622104421,20260622,
2026,summer,M3M-blue,DJI_202606221045_002_19,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606221045_002_19/,676,20260622104729,20260622111009,20260622,
2026,summer,M3M-blue,DJI_202606221045_003,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606221045_003/,1,20260622111011,20260622111011,20260622,
2026,summer,M3M-blue,DJI_202606221121_004_19,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606221121_004_19/,473,20260622112452,20260622114127,20260622,
2026,summer,M3M-blue,DJI_202606221121_005_19,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606221121_005_19/,2,20260622114351,20260622114353,20260622,
2026,summer,M3M-blue,DJI_202606221148_006_19,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606221148_006_19/,175,20260622115123,20260622115712,20260622,
2026,summer,M3M-blue,DJI_202606221202_007_20,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606221202_007_20/,539,20260622120646,20260622122459,20260622,
2026,summer,M3M-blue,DJI_202606221228_008_20,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606221228_008_20/,617,20260622123201,20260622125249,20260622,
2026,summer,M3M-blue,DJI_202606221255_009_20,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606221255_009_20/,538,20260622125955,20260622131804,20260622,
2026,summer,M3M-blue,DJI_202606221320_010_20,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606221320_010_20/,621,20260622132413,20260622134508,20260622,
2026,summer,M3M-blue,DJI_202606221507_011_20,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606221507_011_20/,302,20260622151011,20260622152017,20260622,
2026,summer,M3M-blue,DJI_202606231033_001_5,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606231033_001_5/,567,20260623103843,20260623105743,20260623,
2026,summer,M3M-blue,DJI_202606231033_002,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606231033_002/,1,20260623105745,20260623105745,20260623,
2026,summer,M3M-blue,DJI_202606231101_003_5,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606231101_003_5/,548,20260623110704,20260623112746,20260623,
2026,summer,M3M-blue,DJI_202606231130_004_5,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606231130_004_5/,563,20260623113415,20260623115655,20260623,
2026,summer,M3M-blue,DJI_202606231130_005,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606231130_005/,1,20260623115657,20260623115657,20260623,
2026,summer,M3M-blue,DJI_202606231200_006_5,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606231200_006_5/,503,20260623120333,20260623122255,20260623,
2026,summer,M3M-blue,DJI_202606231200_007,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606231200_007/,1,20260623122258,20260623122258,20260623,
2026,summer,M3M-blue,DJI_202606231226_008_5,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606231226_008_5/,21,20260623122909,20260623122954,20260623,
2026,summer,M3M-blue,DJI_202606231301_009_1,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606231301_009_1/,658,20260623130500,20260623133047,20260623,
2026,summer,M3M-blue,DJI_202606231301_010,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606231301_010/,1,20260623133049,20260623133049,20260623,
2026,summer,M3M-blue,DJI_202606231334_011_1,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606231334_011_1/,558,20260623133600,20260623135938,20260623,
2026,summer,M3M-blue,DJI_202606231334_012,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606231334_012/,1,20260623135941,20260623135941,20260623,
2026,summer,M3M-blue,DJI_202606231401_013_1,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606231401_013_1/,163,20260623140306,20260623140850,20260623,
2026,summer,M3M-blue,DJI_202606241101_014_7,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606241101_014_7/,593,20260624110454,20260624112453,20260624,
2026,summer,M3M-blue,DJI_202606241127_015_7,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606241127_015_7/,473,20260624112924,20260624114514,20260624,
2026,summer,M3M-blue,DJI_202606251021_017_15,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606251021_017_15/,550,20260625102545,20260625104410,20260625,
2026,summer,M3M-blue,DJI_202606251047_018_15,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606251047_018_15/,676,20260625104938,20260625111216,20260625,
2026,summer,M3M-blue,DJI_202606251114_019_15,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606251114_019_15/,661,20260625111614,20260625113825,20260625,
