prefix,photo0,t_first,t_last,lat0,lon0,ellh0,t_obs0,first_photo,gimbal_pitch,gimbal_roll,flight_pitch,speed0,rel_alt0,focus_mm0,fnumber0,iso0,firmware,irradiance0,ground0,geoid_n,agl_true0,temp_c,local_hour
surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202604301211_019_6/,1,2026-04-30 18:14:04.736165+00:00,2026-04-30 18:32:27.564534+00:00,46.70964613,-113.9995272,1508.866,2026-04-30 18:13:12+00:00,DJI_20260430121409_0001_D.JPG,-90.0,180.0,-4.6,0.4123105625617661,23.773,-1.0,3.2,100,11.09.03.02,19506.434,1381.9812,-14.652,141.53679882812503,12.458113828231111,12.233333333333333
surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202604301318_020_0/,1,2026-04-30 19:25:37.631836+00:00,2026-04-30 19:44:41.389829+00:00,46.71878069,-114.02991392,1192.318,2026-04-30 19:24:48+00:00,DJI_20260430132540_0001_D.JPG,-89.9,0.0,-2.9,0.447213595499958,-99.557,-1.0,3.2,100,11.09.03.02,20530.859,1084.4592,-14.652,122.51077148437503,13.556271972650666,13.416666666666666
surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202604301348_022_0/,1,2026-04-30 19:51:09.418762+00:00,2026-04-30 20:00:51.099138+00:00,46.72441127,-114.02145925,1245.495,2026-04-30 19:50:21+00:00,DJI_20260430135112_0001_D.JPG,-89.9,0.0,-5.8,0.36055512754639896,-46.381,-1.0,4.5,110,11.09.03.02,21708.021,1137.1583,-14.652,122.98867480468743,13.811569793664,13.85
surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202605011134_023_7/,1,2026-05-01 17:39:30.731686+00:00,2026-05-01 18:00:53.136344+00:00,46.70408887,-113.98706062,1808.789,2026-05-01 17:38:34+00:00,DJI_20260501113930_0001_D.JPG,-89.9,0.0,-11.2,0.28284271247461906,116.676,-1.0,2.8,100,11.09.03.02,18741.186,1681.2258,-14.652,142.21516992187503,14.248780474709333,11.65
surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202605011203_024_7/,1,2026-05-01 18:05:34.746993+00:00,2026-05-01 18:19:46.089542+00:00,46.70519246,-113.97768903,1821.093,2026-05-01 18:04:43+00:00,DJI_20260501120533_0001_D.JPG,-90.0,180.0,-0.4,0.5,128.953,-1.0,3.2,100,11.09.03.02,20857.307,1706.2487,-14.652,129.49634277343762,15.092985275804445,12.083333333333334
surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202605021242_025_15/,1,2026-05-02 18:46:32.205427+00:00,2026-05-02 18:48:18.569103+00:00,46.68965123,-114.0169185,1311.956,2026-05-02 18:45:42+00:00,DJI_20260502124633_0001_D.JPG,-90.0,180.0,-4.0,0.5,135.371,4620.0,4.0,100,11.09.03.02,19941.939,1205.2869,-14.652,121.32113476562495,17.83073514231467,12.766666666666667
surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202605021242_026_15/,1,2026-05-02 18:50:55.394631+00:00,2026-05-02 19:09:26.355394+00:00,46.68905567,-114.01635605,1301.223,2026-05-02 18:45:42+00:00,DJI_20260502125056_0001_D.JPG,-90.0,180.0,-0.2,0.5385164807134504,124.628,-1.0,3.5,110,11.09.03.02,21207.115,1203.4923,-14.652,112.3826904296875,17.918464876970667,12.833333333333334
surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202605021311_028_15/,1,2026-05-02 19:13:44.603455+00:00,2026-05-02 19:39:43.873690+00:00,46.67823906,-114.01241288,1245.471,2026-05-02 19:12:57+00:00,DJI_20260502131345_0001_D.JPG,-89.9,0.0,-7.7,0.36055512754639896,68.849,15371.0,4.0,110,11.09.03.02,21356.674,1132.6964,-14.652,127.42658886718755,18.168716954581335,13.216666666666667
surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202605021341_030_15/,1,2026-05-02 19:43:44.064587+00:00,2026-05-02 20:05:42.662939+00:00,46.67863015,-114.00678079,1300.955,2026-05-02 19:42:59+00:00,DJI_20260502134344_0001_D.JPG,-89.9,0.0,-7.4,0.223606797749979,124.352,15371.0,3.5,100,11.09.03.02,18720.291,1203.7605,-14.652,111.84650195312497,18.318672048917332,13.716666666666667
surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202605021408_032_15/,1,2026-05-02 20:12:25.092938+00:00,2026-05-02 20:25:19.187268+00:00,46.68440296,-114.00227375,1367.399,2026-05-02 20:11:39+00:00,DJI_20260502141226_0001_D.JPG,-89.9,0.0,-5.8,0.1,190.779,9228.0,2.8,110,11.09.03.02,13847.238,1247.2928,-14.652,134.75815332031243,18.4,14.2
surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606221018_001_19/,1,2026-06-22 16:21:10.833510+00:00,2026-06-22 16:44:21.620799+00:00,46.66784526,-113.99841265,1256.723,2026-06-22 16:20:23+00:00,DJI_20260622102110_0001_D.JPG,-89.9,0.0,-8.3,0.3,100.459,-1.0,4.0,110,11.09.03.02,12729.517,1151.2236,-14.652,120.1513671875,17.823611169962668,10.35
surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606221045_002_19/,1,2026-06-22 16:47:30.344043+00:00,2026-06-22 17:10:10.096740+00:00,46.66484993,-114.00460756,1274.375,2026-06-22 16:46:42+00:00,DJI_20260622104729_0001_D.JPG,-89.9,0.0,-0.8,0.4123105625617661,118.093,5132.0,4.0,100,11.09.03.02,14468.255,1185.7941,-14.652,103.23293261718754,18.35011468100267,10.783333333333333
surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606221121_004_19/,1,2026-06-22 17:24:53.084096+00:00,2026-06-22 17:41:28.139290+00:00,46.66841656,-114.01023793,1190.539,2026-06-22 17:24:04+00:00,DJI_20260622112452_0001_D.JPG,-90.0,180.0,-0.4,0.28284271247461906,34.266,-1.0,3.2,100,11.09.03.02,16080.755,1073.3364,-14.652,131.85457421875003,18.848847349333333,11.4
surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606221148_006_19/,1,2026-06-22 17:51:25.171659+00:00,2026-06-22 17:57:15.462293+00:00,46.66435942,-114.01443629,1182.353,2026-06-22 17:50:39+00:00,DJI_20260622115123_0001_D.JPG,-90.0,180.0,-3.7,0.36055512754639896,26.029,-1.0,4.0,100,11.09.03.02,11615.87,1083.993,-14.652,113.01195800781261,19.114195276501334,11.85
surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606221202_007_20/,1,2026-06-22 18:06:49.221118+00:00,2026-06-22 18:25:01.294771+00:00,46.67534842,-113.98256679,1365.683,2026-06-22 18:05:59+00:00,DJI_20260622120646_0001_D.JPG,-89.9,0.0,-1.5,0.31622776601683794,209.367,-1.0,2.8,170,11.09.03.02,6009.143,1260.83,-14.652,119.50504394531254,19.234101759829333,12.1
surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606221228_008_20/,1,2026-06-22 18:32:03.740419+00:00,2026-06-22 18:52:51.784737+00:00,46.6678156,-113.98707109,1317.939,2026-06-22 18:31:12+00:00,DJI_20260622123201_0001_D.JPG,-89.9,0.0,-8.6,0.2,161.629,-1.0,3.5,110,11.09.03.02,18087.262,1210.5753,-14.652,122.01568261718762,19.360311701589332,12.533333333333333
surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606221255_009_20/,1,2026-06-22 18:59:57.524935+00:00,2026-06-22 19:18:06.209728+00:00,46.67534877,-113.98256818,1365.7,2026-06-22 18:59:07+00:00,DJI_20260622125955_0001_D.JPG,-89.9,0.0,-0.7,0.4123105625617661,209.432,-1.0,2.8,230,11.09.03.02,4040.364,1260.83,-14.652,119.52204394531259,19.499793744576,12.983333333333333
surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606221320_010_20/,1,2026-06-22 19:24:15.363574+00:00,2026-06-22 19:45:11.080001+00:00,46.66732368,-113.98707136,1322.627,2026-06-22 19:23:27+00:00,DJI_20260622132413_0001_D.JPG,-90.0,180.0,-4.2,0.4,166.329,-1.0,4.0,100,11.09.03.02,17367.812,1220.9941,-14.652,116.284859375,19.78298736161422,13.4
surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606221507_011_20/,1,2026-06-22 21:10:12.993371+00:00,2026-06-22 21:20:18.748788+00:00,46.67110097,-113.99777252,1281.963,2026-06-22 21:09:19+00:00,DJI_20260622151011_0001_D.JPG,-90.0,180.0,-12.4,0.0,125.742,-1.0,2.8,130,11.09.03.02,7068.589,1190.3048,-14.652,106.31019042968751,20.365944812728888,15.166666666666666
surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606231033_001_5/,1,2026-06-23 16:38:43.848013+00:00,2026-06-23 16:57:43.020046+00:00,46.71660783,-114.01918188,1292.564,2026-06-23 16:37:56+00:00,DJI_20260623103843_0001_D.JPG,-89.9,0.0,-2.3,0.4123105625617661,-192.788,-1.0,3.2,110,11.09.03.02,13190.171,1190.719,-14.652,116.49700585937512,17.19102667392,10.633333333333333
surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606231101_003_5/,1,2026-06-23 17:07:05.005846+00:00,2026-06-23 17:27:46.298970+00:00,46.7063029,-114.01523619,1336.491,2026-06-23 17:06:16+00:00,DJI_20260623110704_0001_D.JPG,-89.9,0.0,-6.6,0.5,-150.195,-1.0,3.5,110,11.09.03.02,14405.39,1242.9147,-14.652,108.22832714843753,18.218754384512,11.116666666666667
surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606231130_004_5/,1,2026-06-23 17:34:15.418870+00:00,2026-06-23 17:56:54.633158+00:00,46.71139006,-114.01072867,1378.721,2026-06-23 17:33:25+00:00,DJI_20260623113415_0001_D.JPG,-90.0,180.0,-3.5,0.5656854249492381,-107.895,-1.0,3.5,100,11.09.03.02,15321.566,1252.5433,-14.652,140.82966503906255,19.441564152512,11.566666666666666
surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606231200_006_5/,1,2026-06-23 18:03:33.252414+00:00,2026-06-23 18:22:55.513983+00:00,46.70538539,-114.00622004,1426.354,2026-06-23 18:02:41+00:00,DJI_20260623120333_0001_D.JPG,-89.9,0.0,0.3,0.36055512754639896,-60.367,5132.0,3.5,110,11.09.03.02,15947.866,1312.3776,-14.652,128.62843652343759,20.653313103488003,12.05
surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606231301_009_1/,1,2026-06-23 19:05:00.319088+00:00,2026-06-23 19:30:47.012167+00:00,46.72019676,-114.01985788,1293.665,2026-06-23 19:04:07+00:00,DJI_20260623130500_0001_D.JPG,-89.9,0.0,-6.5,0.31622776601683794,0.844,-1.0,3.2,100,11.09.03.02,16241.013,1187.1619,-14.652,121.15513476562501,21.59176416581689,13.083333333333334
surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606231334_011_1/,1,2026-06-23 19:36:00.323248+00:00,2026-06-23 19:59:39.129114+00:00,46.71935744,-114.01196781,1363.36,2026-06-23 19:35:04+00:00,DJI_20260623133600_0001_D.JPG,-89.9,0.0,-4.0,0.31622776601683794,70.243,-1.0,3.5,110,11.09.03.02,16325.729,1267.0311,-14.652,110.98087207031244,22.160098770261335,13.6
surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606231401_013_1/,1,2026-06-23 20:03:06.327371+00:00,2026-06-23 20:08:50.422108+00:00,46.72127018,-114.00463787,1414.355,2026-06-23 20:02:13+00:00,DJI_20260623140306_0001_D.JPG,-90.0,180.0,-0.2,0.3,121.093,7691.0,4.0,110,11.09.03.02,18241.602,1309.0673,-14.652,119.93973925781256,22.641406082446224,14.05
surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606241101_014_7/,1,2026-06-24 17:04:52.974613+00:00,2026-06-24 17:24:52.160496+00:00,46.71755233,-113.98913677,1764.386,2026-06-24 17:04:05+00:00,DJI_20260624110454_0001_D.JPG,-89.9,0.0,-9.3,0.31622776601683794,70.896,7691.0,2.8,100,11.09.03.02,13300.532,1645.4999,-14.652,133.5381220703125,20.58717822496711,11.066666666666666
surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606241127_015_7/,1,2026-06-24 17:29:22.509535+00:00,2026-06-24 17:45:12.178415+00:00,46.70927337,-113.98433133,1840.351,2026-06-24 17:28:32+00:00,DJI_20260624112924_0001_D.JPG,-89.9,0.0,-7.0,0.31622776601683794,146.793,-1.0,3.2,100,11.09.03.02,15845.262,1710.6753,-14.652,144.32770703125016,21.526047758456887,11.483333333333333
surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606251021_017_15/,1,2026-06-25 16:25:44.796251+00:00,2026-06-25 16:44:09.742414+00:00,46.68964782,-114.01691949,1311.92,2026-06-25 16:25:00+00:00,DJI_20260625102545_0001_D.JPG,-89.9,0.0,-4.5,0.14142135623730953,132.819,-1.0,3.2,110,11.09.03.02,14053.438,1205.2869,-14.652,121.28513476562512,20.12948711847111,10.416666666666666
surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606251047_018_15/,1,2026-06-25 16:49:36.843491+00:00,2026-06-25 17:12:15.451208+00:00,46.68262885,-114.01297559,1263.704,2026-06-25 16:48:50+00:00,DJI_20260625104938_0001_D.JPG,-89.9,0.0,-10.3,0.31622776601683794,84.332,-1.0,3.5,100,11.09.03.02,15533.635,1151.5674,-14.652,126.7886171875,20.80573164856178,10.816666666666666
surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606251114_019_15/,1,2026-06-25 17:16:12.550685+00:00,2026-06-25 17:38:23.219730+00:00,46.67827866,-114.00790762,1294.449,2026-06-25 17:15:27+00:00,DJI_20260625111614_0001_D.JPG,-89.9,0.0,-1.4,0.2,115.143,-1.0,4.0,110,11.09.03.02,20744.75,1193.7085,-14.652,115.39250390625011,21.262091780821333,11.266666666666667
surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606251141_021_15/,1,2026-06-25 17:44:46.846399+00:00,2026-06-25 18:02:31.756430+00:00,46.6864163,-114.00339923,1415.725,2026-06-25 17:43:59+00:00,DJI_20260625114448_0001_D.JPG,-89.9,0.0,1.0,0.31622776601683794,236.565,-1.0,4.5,110,11.09.03.02,21551.678,1321.7843,-14.652,108.59269824218745,21.547807733162667,11.733333333333333
surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606261052_001_9/,1,2026-06-26 16:56:34.159352+00:00,2026-06-26 17:08:16.768987+00:00,46.7025041,-114.03372159,1136.873,2026-06-26 16:55:42+00:00,DJI_20260626105637_0001_D.JPG,-89.9,0.0,-8.7,0.3,35.583,-1.0,2.8,250,11.09.03.02,3605.929,1032.1592,-14.652,119.36582031250009,15.034306774656,10.933333333333334
surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606300845_002_9/,1,2026-06-30 14:49:12.794995+00:00,2026-06-30 15:11:06.975529+00:00,46.70250482,-114.03372166,1136.942,2026-06-30 14:48:26+00:00,DJI_20260630084911_0001_D.JPG,-89.9,0.0,-1.8,0.2,35.761,-1.0,2.8,520,11.09.03.02,2500.434,1032.1592,-14.652,119.43482031250005,12.466287081507556,8.816666666666666
surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606300913_003_9/,1,2026-06-30 15:17:32.407938+00:00,2026-06-30 15:38:16.099721+00:00,46.70036686,-114.02921514,1178.167,2026-06-30 15:16:45+00:00,DJI_20260630091731_0001_D.JPG,-90.0,180.0,-0.7,0.1,77.204,-1.0,2.8,350,11.09.03.02,3124.266,1075.5962,-14.652,117.22280859374996,13.138503307519999,9.283333333333333
surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606300940_005_9/,1,2026-06-30 15:43:01.629531+00:00,2026-06-30 16:03:20.140645+00:00,46.69722784,-114.02470718,1222.175,2026-06-30 15:42:17+00:00,DJI_20260630094300_0001_D.JPG,-90.0,180.0,3.4,0.31622776601683794,121.274,-1.0,2.8,240,11.09.03.02,5384.227,1128.1191,-14.652,108.707859375,13.7756789712,9.716666666666667
surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606301005_007_9/,1,2026-06-30 16:10:49.528139+00:00,2026-06-30 16:29:58.828772+00:00,46.69121936,-114.0202009,1268.978,2026-06-30 16:10:01+00:00,DJI_20260630101048_0001_D.JPG,-90.0,180.0,0.7,0.223606797749979,167.956,9228.0,3.2,100,11.09.03.02,11515.538,1170.0516,-14.652,113.57836425781261,14.344339586446221,10.166666666666666
surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202606221013_001_16/,1,2026-06-22 16:18:26.102549+00:00,2026-06-22 16:34:18.249002+00:00,46.6799715,-113.98323012,1391.965,2026-06-22 16:17:38+00:00,DJI_20260622101825_0001_D.JPG,-89.9,0.0,-4.0,0.0,235.686,-1.0,4.0,110,11.09.10.58,13281.5,1290.1598,-14.652,116.45720996093746,17.768700849664,10.3
surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202606221038_002_16/,1,2026-06-22 16:42:56.711485+00:00,2026-06-22 16:59:26.894370+00:00,46.6823037,-113.98717106,1393.741,2026-06-22 16:42:13+00:00,DJI_20260622104256_0001_D.JPG,-89.9,0.0,-1.8,0.14142135623730953,237.441,-1.0,3.2,110,11.09.10.58,14604.011,1296.1737,-14.652,112.21929394531253,18.258903828309332,10.7
surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202606221104_003_16/,1,2026-06-22 17:09:48.533748+00:00,2026-06-22 17:25:48.574051+00:00,46.68927803,-113.99054994,1525.404,2026-06-22 17:09:05+00:00,DJI_20260622110948_0001_D.JPG,-89.9,0.0,-2.3,0.223606797749979,369.116,-1.0,3.5,100,11.09.10.58,16137.103,1431.591,-14.652,108.46505761718754,18.698088957994667,11.15
surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202606221130_004_16/,1,2026-06-22 17:36:35.966423+00:00,2026-06-22 17:52:28.100889+00:00,46.6892502,-113.9928031,1509.608,2026-06-22 17:35:51+00:00,DJI_20260622113635_0001_D.JPG,-89.9,0.0,-2.9,0.14142135623730953,353.31,-1.0,4.0,110,11.09.10.58,17364.316,1419.4949,-14.652,104.76512695312499,18.96599440384,11.6
surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202606221159_006_16/,1,2026-06-22 18:04:41.995918+00:00,2026-06-22 18:20:17.905333+00:00,46.68984668,-113.99674394,1482.718,2026-06-22 18:03:53+00:00,DJI_20260622120442_0001_D.JPG,-89.9,0.0,-5.1,0.31622776601683794,326.662,-1.0,2.8,170,11.09.10.58,5880.265,1390.0662,-14.652,107.30383789062512,19.223499659839998,12.066666666666666
surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202606221225_007_16/,1,2026-06-22 18:29:59.938255+00:00,2026-06-22 18:35:51.871215+00:00,46.6895725,-114.00012593,1458.235,2026-06-22 18:29:10+00:00,DJI_20260622122959_0001_D.JPG,-89.9,0.0,-7.5,0.5099019513592785,301.911,23052.0,4.0,110,11.09.10.58,18154.43,1351.6781,-14.652,121.20889941406244,19.349994854592,12.483333333333333
surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202606231039_001_6/,1,2026-06-23 16:43:46.596547+00:00,2026-06-23 17:04:33.615920+00:00,46.70333403,-113.98938518,1799.509,2026-06-23 16:42:59+00:00,DJI_20260623104347_0001_D.JPG,-89.9,0.0,-6.4,0.14142135623730953,314.105,-1.0,3.2,100,11.09.10.58,15020.388,1687.1106,-14.652,127.05040429687506,17.35922030392889,10.716666666666667
surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202606231107_003_6/,1,2026-06-23 17:11:06.373172+00:00,2026-06-23 17:32:23.297387+00:00,46.70317174,-113.99355232,1723.749,2026-06-23 17:10:21+00:00,DJI_20260623111106_0001_D.JPG,-89.9,0.0,-5.4,0.2,237.044,-1.0,3.2,100,11.09.10.58,15656.574,1596.1979,-14.652,142.20312402343757,18.399779878976,11.183333333333334
surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202606231135_004_6/,1,2026-06-23 17:38:03.682904+00:00,2026-06-23 17:59:56.663671+00:00,46.70493382,-113.99783782,1655.844,2026-06-23 17:37:18+00:00,DJI_20260623113803_0001_D.JPG,-89.9,0.0,-1.4,0.223606797749979,169.069,-1.0,3.5,110,11.09.10.58,16167.875,1549.4082,-14.652,121.0877968750001,19.612762178048,11.633333333333333
surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202606231203_005_6/,1,2026-06-23 18:05:55.361215+00:00,2026-06-23 18:22:28.685550+00:00,46.70400152,-114.00234513,1521.059,2026-06-23 18:05:06+00:00,DJI_20260623120555_0001_D.JPG,-89.9,0.0,-0.1,0.223606797749979,34.281,-1.0,3.2,100,11.09.10.58,16942.105,1422.4196,-14.652,113.29144433593751,20.688840303744,12.083333333333334
surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202606231304_006_0/,1,2026-06-23 19:09:50.119428+00:00,2026-06-23 19:29:41.080658+00:00,46.71526367,-114.02991445,1196.89,2026-06-23 19:08:56+00:00,DJI_20260623130949_0001_D.JPG,-90.0,180.0,-12.1,0.806225774829855,-96.173,-1.0,3.5,100,11.09.10.58,18737.529,1088.9579,-14.652,122.58411425781264,21.680314269696,13.15
surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202606231332_007_0/,1,2026-06-23 19:36:01.441401+00:00,2026-06-23 19:45:24.067306+00:00,46.72581507,-114.02145855,1245.96,2026-06-23 19:35:09+00:00,DJI_20260623133601_0001_D.JPG,-90.0,180.0,-5.6,0.2,-46.879,-1.0,3.5,100,11.09.10.58,16565.689,1140.1685,-14.652,120.44354296875008,22.160440428110224,13.6
surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202606241105_008_11/,1,2026-06-24 17:09:00.511957+00:00,2026-06-24 17:29:12.020390+00:00,46.69450968,-113.98491347,1624.907,2026-06-24 17:08:12+00:00,DJI_20260624110902_0001_D.JPG,-89.9,0.0,-5.3,0.3,-68.138,-1.0,3.2,100,11.09.10.58,13610.605,1520.1477,-14.652,119.41129492187497,20.745327083633775,11.15
surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202606241131_009_11/,1,2026-06-24 17:33:46.222360+00:00,2026-06-24 17:53:36.077932+00:00,46.6996271,-113.98941749,1652.428,2026-06-24 17:32:54+00:00,DJI_20260624113348_0001_D.JPG,-90.0,180.0,-5.5,0.31622776601683794,-40.779,-1.0,3.5,100,11.09.10.58,16648.113,1564.3959,-14.652,102.68412597656265,21.69453095226311,11.55
surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202606241157_010_11/,1,2026-06-24 18:00:32.269707+00:00,2026-06-24 18:16:58.748792+00:00,46.6956601,-113.99280035,1521.887,2026-06-24 17:59:43+00:00,DJI_20260624120034_0001_D.JPG,-89.9,0.0,-2.1,0.447213595499958,-171.162,6594.0,3.2,110,11.09.10.58,16735.893,1411.6661,-14.652,124.87286230468749,22.709860188252442,12.0
surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202606241220_011_11/,1,2026-06-24 18:24:54.862267+00:00,2026-06-24 18:40:38.321391+00:00,46.69425988,-113.99617848,1475.785,2026-06-24 18:24:01+00:00,DJI_20260624122457_0001_D.JPG,-89.9,0.0,-3.4,0.5385164807134504,-217.972,-1.0,4.0,100,11.09.10.58,17690.984,1372.1465,-14.652,118.29051562500013,23.156763470435557,12.4
surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202606241244_012_11/,1,2026-06-24 18:47:56.064308+00:00,2026-06-24 19:01:11.150969+00:00,46.69581839,-113.99956008,1470.31,2026-06-24 18:47:02+00:00,DJI_20260624124758_0001_D.JPG,-89.9,0.0,3.9,0.447213595499958,-223.396,-1.0,3.5,100,11.09.10.58,17766.498,1360.2814,-14.652,124.68062792968749,23.57879742743467,12.783333333333333
surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202606251122_013_14/,1,2026-06-25 17:27:27.533006+00:00,2026-06-25 17:47:17.163271+00:00,46.68913556,-114.02978532,1202.382,2026-06-25 17:26:40+00:00,DJI_20260625112730_0001_D.JPG,-89.9,0.0,-9.8,0.5,22.948,-1.0,3.5,100,11.09.10.58,9847.046,1096.6349,-14.652,120.3991123046876,21.374588834346667,11.45
surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202606251151_014_14/,1,2026-06-25 17:54:57.201496+00:00,2026-06-25 18:02:32.036873+00:00,46.6839956,-114.02584388,1177.943,2026-06-25 17:54:09+00:00,DJI_20260625115501_0001_D.JPG,-90.0,180.0,-1.1,0.14142135623730953,-1.167,-1.0,3.5,100,11.09.10.58,19212.074,1063.2115,-14.652,129.38345214843753,21.649533582677332,11.9
surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202606251226_015_14/,1,2026-06-25 18:28:56.262354+00:00,2026-06-25 18:31:13.279559+00:00,46.68177199,-114.02415243,1187.431,2026-06-25 18:28:04+00:00,DJI_20260625122900_0001_D.JPG,-89.9,0.0,-4.6,0.2,171.594,-1.0,2.8,270,11.09.10.58,4061.462,1072.3973,-14.652,129.68566113281258,22.182295098311112,12.466666666666667
surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202606251239_016_14/,1,2026-06-25 18:42:54.078840+00:00,2026-06-25 18:53:14.155020+00:00,46.68052648,-114.0235883,1188.302,2026-06-25 18:42:00+00:00,DJI_20260625124258_0001_D.JPG,-89.9,0.0,-7.1,0.28284271247461906,172.498,3303.0,2.8,160,11.09.10.58,6354.771,1088.2462,-14.652,114.70778417968745,22.415021900017777,12.7
surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202606251255_017_14/,1,2026-06-25 18:58:48.451539+00:00,2026-06-25 19:20:15.191056+00:00,46.68015842,-114.02133785,1188.211,2026-06-25 18:57:56+00:00,DJI_20260625125852_0001_D.JPG,-89.9,0.0,-5.6,0.1,172.484,-1.0,4.4,100,11.09.10.58,20319.793,1087.8501,-14.652,115.01290234375006,22.680125427484445,12.966666666666667
surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202606251323_019_14/,1,2026-06-25 19:27:01.406047+00:00,2026-06-25 19:46:19.460290+00:00,46.68427692,-114.01682918,1261.206,2026-06-25 19:26:10+00:00,DJI_20260625132705_0001_D.JPG,-90.0,180.0,-8.1,0.0,265.361,-1.0,4.5,100,11.09.10.58,,1155.7314,-14.652,120.12655468749995,23.150390568604443,13.45
surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202606261057_001_4/,1,2026-06-26 17:01:21.964398+00:00,2026-06-26 17:08:02.453190+00:00,46.70223328,-114.0174831,1298.577,2026-06-26 17:00:33+00:00,DJI_20260626110121_0001_D.JPG,-89.9,0.0,-3.4,0.1,197.266,-1.0,2.8,350,11.09.10.58,2927.621,1194.4872,-14.652,118.74181738281254,15.006830366506666,11.016666666666667
surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202606300849_002_4/,1,2026-06-30 14:53:43.977935+00:00,2026-06-30 15:12:02.782039+00:00,46.70223295,-114.01748272,1298.563,2026-06-30 14:52:59+00:00,DJI_20260630085343_0001_D.JPG,-89.9,0.0,-0.7,0.2,197.449,-1.0,2.8,350,11.09.10.58,3215.581,1194.4872,-14.652,118.72781738281265,12.56421425434311,8.883333333333333
